2021-01-06 10:29:17,985 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:29:20,026 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:29:22,071 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:29:24,109 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:29:26,146 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:29:28,182 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:29:30,276 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:29:32,316 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:29:34,353 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:29:36,396 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:29:38,435 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:29:40,472 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:29:42,505 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:29:44,543 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:29:46,587 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:29:48,631 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:29:50,676 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:29:52,722 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:29:54,771 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:29:56,815 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:29:58,856 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:30:00,892 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:30:02,932 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:30:04,966 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:30:07,006 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:30:09,048 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
2021-01-06 10:30:11,087 - 15228-MainThread - F:\GoodGoodStudent\notebook\Typora\soundCode\jd_maotai_seckill\maotai\jd_spider_requests.py[line:208] - INFO: Code: 201, Message: 二维码未扫描，请扫描二维码
